id,created_at,favorite_count,retweet_count,text
1536223342646251521,2022-06-13 05:46:01+00:00,14,4,"“The narrative is completely different.” On CNBC today, our Chief APAC Equity Strategist Tim Moe explained why differing inflation prospects between the US and China could support a constructive view for China equities at this point: https://t.co/wPLPf6xApV"
1534593782590627842,2022-06-08 17:50:43+00:00,28,5,"CEO of Goldman Sachs Ayco, Larry Restieri, is kicking off the 33rd annual InnerCircle conference today.

Ayco helps employees understand their benefits and compensation, offering personalized guidance to maximize potential. Learn more: https://t.co/jnUp0sXCmo https://t.co/F8Sn99xSrg"
1534173395063283717,2022-06-07 14:00:15+00:00,23,5,"Individual investors are playing a greater role in the private markets, says our co-president of Alternatives Mike Koester.

Listen here: https://t.co/X5Fd1hWUBH #ExchangesGS https://t.co/UJo3KnkF0R"
1533886499044859906,2022-06-06 19:00:14+00:00,17,2,.@ProcterGamble CEO Jon Moeller shares P&amp;G’s drive toward sustainability and their mission to make a difference in the world: https://t.co/PPKAZfHx3H #TalksAtGS https://t.co/0Z7LUpwElh
1533863791330476038,2022-06-06 17:30:00+00:00,26,9,"Susie Scher, chair of our global financing group and global sponsor of the LGBTQ+ Network, shares why a diverse workforce drives the best business and how being inclusive is important to company culture.

Read more here: https://t.co/rkRRm3gV2T"
1532723831491727366,2022-06-03 14:00:12+00:00,25,6,"Brighter days are ahead for the tech sector, says our U.S. TMT Sector Specialist Peter Callahan. Peter talks about the mega themes in tech that will drive future growth: https://t.co/z5Yw3lPfva #GSExchanges https://t.co/TvmqcYsGSe"
1532367035639947264,2022-06-02 14:22:25+00:00,30,8,"Decarbonizing the world will require profound innovations. Advances in climate finance allow for us to go further, faster. Download our latest Sustainability Report to learn more: https://t.co/ijUi9cmFCX https://t.co/TS66NekPy1"
1532196473923850241,2022-06-02 03:04:40+00:00,32,4,"Sunil Koul, our APAC equity strategist, discusses on Bloomberg TV why we favor domestic over globally sensitive markets in Asia Pacific, and why the risk-reward for China equities still looks favorable: https://t.co/iu14URUIOo https://t.co/BnHryYISab"
1532029276991660034,2022-06-01 16:00:18+00:00,32,5,"We’re proudly celebrating a win! Congrats to our teams that won Best Digital Initiative and Best Use of Data in the @FinTech_Futures Banking Tech Awards USA.

Learn more about the winners: https://t.co/sp0NPN2aGt https://t.co/jM5YjFpYG9"
1531984864282566659,2022-06-01 13:03:49+00:00,19,5,"To get where you want to go, you need to measure where you are today. Taking a data driven-approach to sustainability is critical for our clients. Download our latest Sustainability Report to learn more: https://t.co/1jCuOxJxzc https://t.co/md8dhCfqZm"
1531977561819037696,2022-06-01 12:34:48+00:00,28,9,"Instead of fast-growing tech companies, investors are increasingly focused on those with healthy margins that make real, tangible things. 
 
Chief Global Equity Strategist Peter Oppenheimer discusses the postmodern cycle of rising inflation &amp; labor costs:

https://t.co/3WQzXCgKAl"
1531920521406840832,2022-06-01 08:48:08+00:00,28,7,"As #PrideMonth kicks off today, @masayanagisawa, our head of Japan Prime Services and COO of the firm’s APAC LGBTQ+ council, discussed progress towards marriage equality and LGBTQ+ inclusion in the region, on Bloomberg TV: https://t.co/E5s3xrFaip https://t.co/MoHPqSBEDE"
1531749937133789185,2022-05-31 21:30:18+00:00,15,5,"Learn why insurers, the world’s largest investors, are relatively optimistic about the investing environment. Goldman Sachs’ Mike Siegel explains: https://t.co/FTsbmtSpnY https://t.co/i6njVTXAyX"
